mode,period,country_i,country_j,pearson_r,spearman_r,kendall_tau,effective_n,bootstrap_ci_low,bootstrap_ci_high,near_perfect_warning,low_n_warning,low_variance_warning,headline_allowed
changes,lehman,AU,GB,-0.9428350592479741,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,GG,-0.4959866956712948,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,AU,GR,0.047324288981531265,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,AU,HK,,,,3,,,False,True,True,False
changes,lehman,AU,IE,-0.8612195556520341,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,IM,-0.8160482739022767,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,IT,,,,3,,,False,True,True,False
changes,lehman,AU,JE,-0.915526827629817,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,JP,0.42522614489878807,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,AU,KR,-0.10624524661670072,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,AU,LU,-0.7945090175470206,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,MO,-0.7505207398186355,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,MX,0.6205718496524345,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,AU,NL,-0.9900005481642886,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,AU,PH,,,,3,,,False,True,True,False
changes,lehman,AU,SE,0.06260854980214309,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,AU,TW,-0.8662834234299175,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,US,-0.9035904195148674,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,AU,ZA,,,,3,,,False,True,True,False
changes,lehman,BE,BR,0.8712705245596358,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,CA,0.7006432236303642,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,CH,0.8389307863750751,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,CL,-0.9242396196978794,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,BE,DE,0.6619109280452111,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BE,DK,-0.14428152551956266,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BE,ES,,,,3,,,False,True,True,False
changes,lehman,BE,FI,0.9999957340861917,1.0,1.0,3,,,True,True,False,False
changes,lehman,BE,FR,0.7275391342398754,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,GB,0.9609342603621372,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,GG,0.5465940189988673,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BE,GR,0.011978438356145434,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BE,HK,,,,3,,,False,True,True,False
changes,lehman,BE,IE,0.8898357698600207,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,IM,0.8488791736519177,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,IT,,,,3,,,False,True,True,False
changes,lehman,BE,JE,0.9377646235812377,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,JP,-0.37081927493193695,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,BE,KR,0.1650087161544169,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BE,LU,0.829113019782626,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,MO,0.7883795167646724,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,MX,-0.5729912677485132,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,BE,NL,0.9798961012776185,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,PH,,,,3,,,False,True,True,False
changes,lehman,BE,SE,-0.003328822335526735,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BE,TW,0.8943761132241469,1.0,1.0,3,,,False,True,False,False
changes,lehman,BE,US,0.8766031114886362,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BE,ZA,,,,3,,,False,True,True,False
changes,lehman,BR,CA,0.9606435797347674,1.0,1.0,3,,,False,True,False,False
changes,lehman,BR,CH,0.9980494192284546,1.0,1.0,3,,,True,True,False,False
changes,lehman,BR,CL,-0.9926577116985599,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,BR,DE,0.9446008882898261,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BR,DK,0.3599594197491309,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BR,ES,,,,3,,,False,True,True,False
changes,lehman,BR,FI,0.8727004073613565,1.0,1.0,3,,,False,True,False,False
changes,lehman,BR,FR,0.9706068058518849,1.0,1.0,3,,,False,True,False,False
changes,lehman,BR,GB,0.9730765616238617,1.0,1.0,3,,,False,True,False,False
changes,lehman,BR,GG,0.8872286569103587,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BR,GR,0.5012043379383093,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BR,HK,,,,3,,,False,True,True,False
changes,lehman,BR,IE,0.9992317766621488,1.0,1.0,3,,,True,True,False,False
changes,lehman,BR,IM,0.9990355042015877,1.0,1.0,3,,,True,True,False,False
changes,lehman,BR,IT,,,,3,,,False,True,True,False
changes,lehman,BR,JE,0.9874886120675016,1.0,1.0,3,,,True,True,False,False
changes,lehman,BR,JP,0.1327274027343014,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,BR,KR,0.6278424451302058,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BR,LU,0.9967804337000907,1.0,1.0,3,,,True,True,False,False
changes,lehman,BR,MO,0.9888285896583893,1.0,1.0,3,,,True,True,False,False
changes,lehman,BR,MX,-0.09698709940820899,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,BR,NL,0.755835215289276,1.0,1.0,3,,,False,True,False,False
changes,lehman,BR,PH,,,,3,,,False,True,True,False
changes,lehman,BR,SE,0.4879000657790201,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BR,TW,0.9987874909330446,1.0,1.0,3,,,True,True,False,False
changes,lehman,BR,US,0.5275770984099248,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,BR,ZA,,,,3,,,False,True,True,False
changes,lehman,CA,CH,0.9761114881561983,1.0,1.0,3,,,False,True,False,False
changes,lehman,CA,CL,-0.9199902644236534,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,CA,DE,0.9985993565702247,0.5,0.33333333333333337,3,,,True,True,False,False
changes,lehman,CA,DK,0.604956213892255,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CA,ES,,,,3,,,False,True,True,False
changes,lehman,CA,FI,0.7027243499709088,1.0,1.0,3,,,False,True,False,False
changes,lehman,CA,FR,0.9992616743630857,1.0,1.0,3,,,True,True,False,False
changes,lehman,CA,GB,0.8707555234918546,1.0,1.0,3,,,False,True,False,False
changes,lehman,CA,GG,0.9804605566063916,0.5,0.33333333333333337,3,,,True,True,False,False
changes,lehman,CA,GR,0.7218532105240971,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CA,HK,,,,3,,,False,True,True,False
changes,lehman,CA,IE,0.9490192371857514,1.0,1.0,3,,,False,True,False,False
changes,lehman,CA,IM,0.9719144508493798,1.0,1.0,3,,,False,True,False,False
changes,lehman,CA,IT,,,,3,,,False,True,True,False
changes,lehman,CA,JE,0.9048207546255409,1.0,1.0,3,,,False,True,False,False
changes,lehman,CA,JP,0.40282998784625634,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CA,KR,0.8193432858317877,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CA,LU,0.9798233263811783,1.0,1.0,3,,,False,True,False,False
changes,lehman,CA,MO,0.9913175045313137,1.0,1.0,3,,,True,True,False,False
changes,lehman,CA,MX,0.1833043235180494,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CA,NL,0.5442059158866791,1.0,1.0,3,,,False,True,False,False
changes,lehman,CA,PH,,,,3,,,False,True,True,False
changes,lehman,CA,SE,0.7111755190414975,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CA,TW,0.9458036145277495,1.0,1.0,3,,,False,True,False,False
changes,lehman,CA,US,0.2708341150639317,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CA,ZA,,,,3,,,False,True,True,False
changes,lehman,CH,CL,-0.9831702321708974,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,CH,DE,0.9632488286449135,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CH,DK,0.4175013728310265,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CH,ES,,,,3,,,False,True,True,False
changes,lehman,CH,FI,0.8405168869225585,1.0,1.0,3,,,False,True,False,False
changes,lehman,CH,FR,0.983738350693214,1.0,1.0,3,,,True,True,False,False
changes,lehman,CH,GB,0.9567897721949336,1.0,1.0,3,,,False,True,False,False
changes,lehman,CH,GG,0.9142983264070311,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CH,GR,0.5542481589060149,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CH,HK,,,,3,,,False,True,True,False
changes,lehman,CH,IE,0.9948361088386259,1.0,1.0,3,,,True,True,False,False
changes,lehman,CH,IM,0.9998280349460935,1.0,1.0,3,,,True,True,False,False
changes,lehman,CH,IT,,,,3,,,False,True,True,False
changes,lehman,CH,JE,0.9757180153671264,1.0,1.0,3,,,False,True,False,False
changes,lehman,CH,JP,0.1943449869532136,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CH,KR,0.6752086589837027,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CH,LU,0.9998416497702728,1.0,1.0,3,,,True,True,False,False
changes,lehman,CH,MO,0.9962052578031123,1.0,1.0,3,,,True,True,False,False
changes,lehman,CH,MX,-0.034663416539918064,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CH,NL,0.7134848898661071,1.0,1.0,3,,,False,True,False,False
changes,lehman,CH,PH,,,,3,,,False,True,True,False
changes,lehman,CH,SE,0.541442457137273,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CH,TW,0.9937659332580013,1.0,1.0,3,,,True,True,False,False
changes,lehman,CH,US,0.47351429280794716,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CH,ZA,,,,3,,,False,True,True,False
changes,lehman,CL,DE,-0.8979646064118912,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CL,DK,-0.24446721229681445,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CL,ES,,,,3,,,False,True,True,False
changes,lehman,CL,FI,-0.9253509243782087,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,CL,FR,-0.9343694431036333,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,CL,GB,-0.9938104462973351,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,CL,GG,-0.8249131467289396,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CL,GR,-0.39285650003598105,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CL,HK,,,,3,,,False,True,True,False
changes,lehman,CL,IE,-0.9966354459306009,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,CL,IM,-0.9863890994992139,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,CL,IT,,,,3,,,False,True,True,False
changes,lehman,CL,JE,-0.9993119822031095,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,CL,JP,-0.011865744100509381,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CL,KR,-0.5290866882318545,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CL,LU,-0.9797634777419697,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,CL,MO,-0.9635387808452874,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,CL,MX,0.21666205155758245,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,CL,NL,-0.8294838823459084,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,CL,PH,,,,3,,,False,True,True,False
changes,lehman,CL,SE,-0.3787342005973998,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CL,TW,-0.997408777680606,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,CL,US,-0.6264575633943628,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,CL,ZA,,,,3,,,False,True,True,False
changes,lehman,DE,DK,0.6462378594624962,1.0,1.0,3,,,False,True,False,False
changes,lehman,DE,ES,,,,3,,,False,True,True,False
changes,lehman,DE,FI,0.6640975794942627,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,FR,0.9958293080864844,0.5,0.33333333333333337,3,,,True,True,False,False
changes,lehman,DE,GB,0.8435198661973374,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,GG,0.9894952468186954,1.0,1.0,3,,,True,True,False,False
changes,lehman,DE,GR,0.7574573805039848,1.0,1.0,3,,,False,True,False,False
changes,lehman,DE,HK,,,,3,,,False,True,True,False
changes,lehman,DE,IE,0.9310122329623772,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,IM,0.9581019179794987,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,IT,,,,3,,,False,True,True,False
changes,lehman,DE,JE,0.8810253085252018,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,JP,0.4506917202934298,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,KR,0.848528376341002,1.0,1.0,3,,,False,True,False,False
changes,lehman,DE,LU,0.9678763257421817,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,MO,0.9829720670217398,0.5,0.33333333333333337,3,,,True,True,False,False
changes,lehman,DE,MX,0.23505975507569926,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,NL,0.49905587813522645,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,PH,,,,3,,,False,True,True,False
changes,lehman,DE,SE,0.7473749623751507,1.0,1.0,3,,,False,True,False,False
changes,lehman,DE,TW,0.9272973708684982,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,US,0.21952353080857687,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,DE,ZA,,,,3,,,False,True,True,False
changes,lehman,DK,ES,,,,3,,,False,True,True,False
changes,lehman,DK,FI,-0.14139054648782567,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,FR,0.573917197436586,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,GB,0.13523564586571354,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,GG,0.7497723627480491,1.0,1.0,3,,,False,True,False,False
changes,lehman,DK,GR,0.9877374194213125,1.0,1.0,3,,,True,True,False,False
changes,lehman,DK,HK,,,,3,,,False,True,True,False
changes,lehman,DK,IE,0.3231198712694125,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,IM,0.4005785793260507,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,IT,,,,3,,,False,True,True,False
changes,lehman,DK,JE,0.20833579962071588,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,JP,0.9724900802820375,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,KR,0.9521645095804778,1.0,1.0,3,,,False,True,False,False
changes,lehman,DK,LU,0.43360549710163687,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,MO,0.4950036678135198,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,MX,0.8936581928357662,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,NL,-0.3388018561376869,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,PH,,,,3,,,False,True,True,False
changes,lehman,DK,SE,0.9900114851587208,1.0,1.0,3,,,True,True,False,False
changes,lehman,DK,TW,0.3135933788486595,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,US,-0.6026566113461497,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,DK,ZA,,,,3,,,False,True,True,False
changes,lehman,ES,FI,,,,3,,,False,True,True,False
changes,lehman,ES,FR,,,,3,,,False,True,True,False
changes,lehman,ES,GB,,,,3,,,False,True,True,False
changes,lehman,ES,GG,,,,3,,,False,True,True,False
changes,lehman,ES,GR,,,,3,,,False,True,True,False
changes,lehman,ES,HK,,,,3,,,False,True,True,False
changes,lehman,ES,IE,,,,3,,,False,True,True,False
changes,lehman,ES,IM,,,,3,,,False,True,True,False
changes,lehman,ES,IT,,,,3,,,False,True,True,False
changes,lehman,ES,JE,,,,3,,,False,True,True,False
changes,lehman,ES,JP,,,,3,,,False,True,True,False
changes,lehman,ES,KR,,,,3,,,False,True,True,False
changes,lehman,ES,LU,,,,3,,,False,True,True,False
changes,lehman,ES,MO,,,,3,,,False,True,True,False
changes,lehman,ES,MX,,,,3,,,False,True,True,False
changes,lehman,ES,NL,,,,3,,,False,True,True,False
changes,lehman,ES,PH,,,,3,,,False,True,True,False
changes,lehman,ES,SE,,,,3,,,False,True,True,False
changes,lehman,ES,TW,,,,3,,,False,True,True,False
changes,lehman,ES,US,,,,3,,,False,True,True,False
changes,lehman,ES,ZA,,,,3,,,False,True,True,False
changes,lehman,FI,FR,0.7295399792584364,1.0,1.0,3,,,False,True,False,False
changes,lehman,FI,GB,0.961738605422339,1.0,1.0,3,,,False,True,False,False
changes,lehman,FI,GG,0.5490376642163534,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FI,GR,0.014899103821468392,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FI,HK,,,,3,,,False,True,True,False
changes,lehman,FI,IE,0.8911647368353007,1.0,1.0,3,,,False,True,False,False
changes,lehman,FI,IM,0.8504195157953716,1.0,1.0,3,,,False,True,False,False
changes,lehman,FI,IT,,,,3,,,False,True,True,False
changes,lehman,FI,JE,0.93877497762194,1.0,1.0,3,,,False,True,False,False
changes,lehman,FI,JP,-0.3681050142145344,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,FI,KR,0.16788889862695253,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FI,LU,0.8307425172496483,1.0,1.0,3,,,False,True,False,False
changes,lehman,FI,MO,0.7901730757769039,1.0,1.0,3,,,False,True,False,False
changes,lehman,FI,MX,-0.5705949449025914,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,FI,NL,0.9793091716153951,1.0,1.0,3,,,False,True,False,False
changes,lehman,FI,PH,,,,3,,,False,True,True,False
changes,lehman,FI,SE,-0.00040789819515240424,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FI,TW,0.8956788741128118,1.0,1.0,3,,,False,True,False,False
changes,lehman,FI,US,0.8751937812158764,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FI,ZA,,,,3,,,False,True,True,False
changes,lehman,FR,GB,0.889004421037283,1.0,1.0,3,,,False,True,False,False
changes,lehman,FR,GG,0.9721788123290394,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FR,GR,0.6947317449986725,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FR,HK,,,,3,,,False,True,True,False
changes,lehman,FR,IE,0.9604292735960489,1.0,1.0,3,,,False,True,False,False
changes,lehman,FR,IM,0.9802384406652372,1.0,1.0,3,,,True,True,False,False
changes,lehman,FR,IT,,,,3,,,False,True,True,False
changes,lehman,FR,JE,0.9205117108576614,1.0,1.0,3,,,False,True,False,False
changes,lehman,FR,JP,0.36736759332909524,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,FR,KR,0.7967119612986079,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FR,LU,0.9867787585460902,1.0,1.0,3,,,True,True,False,False
changes,lehman,FR,MO,0.9956374497107888,1.0,1.0,3,,,True,True,False,False
changes,lehman,FR,MX,0.14539984067003722,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,FR,NL,0.5760367446887471,1.0,1.0,3,,,False,True,False,False
changes,lehman,FR,PH,,,,3,,,False,True,True,False
changes,lehman,FR,SE,0.683640533805082,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FR,TW,0.9575818232420278,1.0,1.0,3,,,False,True,False,False
changes,lehman,FR,US,0.307618365668405,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,FR,ZA,,,,3,,,False,True,True,False
changes,lehman,GB,GG,0.7570131114683584,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GB,GR,0.288267344830749,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GB,HK,,,,3,,,False,True,True,False
changes,lehman,GB,IE,0.9813616167781788,1.0,1.0,3,,,True,True,False,False
changes,lehman,GB,IM,0.9620176339292322,1.0,1.0,3,,,False,True,False,False
changes,lehman,GB,IT,,,,3,,,False,True,True,False
changes,lehman,GB,JE,0.9972468246365099,1.0,1.0,3,,,True,True,False,False
changes,lehman,GB,JP,-0.09928901795722164,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,GB,KR,0.4315452136571168,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GB,LU,0.9514637151672642,1.0,1.0,3,,,False,True,False,False
changes,lehman,GB,MO,0.9278509274956696,1.0,1.0,3,,,False,True,False,False
changes,lehman,GB,MX,-0.3237714119927161,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,GB,NL,0.8863964365837607,1.0,1.0,3,,,False,True,False,False
changes,lehman,GB,PH,,,,3,,,False,True,True,False
changes,lehman,GB,SE,0.2735763971928194,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GB,TW,0.983243226769711,1.0,1.0,3,,,True,True,False,False
changes,lehman,GB,US,0.7091691143316472,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GB,ZA,,,,3,,,False,True,True,False
changes,lehman,GG,GR,0.8438850064957883,1.0,1.0,3,,,False,True,False,False
changes,lehman,GG,HK,,,,3,,,False,True,True,False
changes,lehman,GG,IE,0.8684675445317471,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,IM,0.9066297855627546,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,IT,,,,3,,,False,True,True,False
changes,lehman,GG,JE,0.8033809238053431,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,JP,0.575007912041201,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,KR,0.9161115621237335,1.0,1.0,3,,,False,True,False,False
changes,lehman,GG,LU,0.9213614115719376,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,MO,0.9460815658808077,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,MX,0.3731053265922856,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,NL,0.36853740359349957,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,PH,,,,3,,,False,True,True,False
changes,lehman,GG,SE,0.8355735880342289,1.0,1.0,3,,,False,True,False,False
changes,lehman,GG,TW,0.8634418219286584,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,US,0.07617843883989252,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,GG,ZA,,,,3,,,False,True,True,False
changes,lehman,GR,HK,,,,3,,,False,True,True,False
changes,lehman,GR,IE,0.4669070545561309,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,IM,0.5387172595274022,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,IT,,,,3,,,False,True,True,False
changes,lehman,GR,JE,0.3584795641697696,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,JP,0.9241965826442499,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,KR,0.988197894782175,1.0,1.0,3,,,True,True,False,False
changes,lehman,GR,LU,0.5689724005268879,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,MO,0.62458860768647,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,MX,0.81263913317334,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,NL,-0.18775653416104174,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,PH,,,,3,,,False,True,True,False
changes,lehman,GR,SE,0.9998828416936055,1.0,1.0,3,,,True,True,False,False
changes,lehman,GR,TW,0.4579968733600089,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,US,-0.4706792133211485,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,GR,ZA,,,,3,,,False,True,True,False
changes,lehman,HK,IE,,,,3,,,False,True,True,False
changes,lehman,HK,IM,,,,3,,,False,True,True,False
changes,lehman,HK,IT,,,,3,,,False,True,True,False
changes,lehman,HK,JE,,,,3,,,False,True,True,False
changes,lehman,HK,JP,,,,3,,,False,True,True,False
changes,lehman,HK,KR,,,,3,,,False,True,True,False
changes,lehman,HK,LU,,,,3,,,False,True,True,False
changes,lehman,HK,MO,,,,3,,,False,True,True,False
changes,lehman,HK,MX,,,,3,,,False,True,True,False
changes,lehman,HK,NL,,,,3,,,False,True,True,False
changes,lehman,HK,PH,,,,3,,,False,True,True,False
changes,lehman,HK,SE,,,,3,,,False,True,True,False
changes,lehman,HK,TW,,,,3,,,False,True,True,False
changes,lehman,HK,US,,,,3,,,False,True,True,False
changes,lehman,HK,ZA,,,,3,,,False,True,True,False
changes,lehman,IE,IM,0.9965472006227134,1.0,1.0,3,,,True,True,False,False
changes,lehman,IE,IT,,,,3,,,False,True,True,False
changes,lehman,IE,JE,0.9929098852316612,1.0,1.0,3,,,True,True,False,False
changes,lehman,IE,JP,0.09378216367421606,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,IE,KR,0.5968569554171994,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,IE,LU,0.992872445075007,1.0,1.0,3,,,True,True,False,False
changes,lehman,IE,MO,0.9822273997730595,1.0,1.0,3,,,True,True,False,False
changes,lehman,IE,MX,-0.1359178410231211,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,IE,NL,0.7809146867621362,1.0,1.0,3,,,False,True,False,False
changes,lehman,IE,PH,,,,3,,,False,True,True,False
changes,lehman,IE,SE,0.4533163138597874,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,IE,TW,0.9999495051403384,1.0,1.0,3,,,True,True,False,False
changes,lehman,IE,US,0.560463991176635,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,IE,ZA,,,,3,,,False,True,True,False
changes,lehman,IM,IT,,,,3,,,False,True,True,False
changes,lehman,IM,JE,0.979612048982185,1.0,1.0,3,,,False,True,False,False
changes,lehman,IM,JP,0.17612059552719664,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,IM,KR,0.6614135859838659,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,IM,LU,0.9993397046222001,1.0,1.0,3,,,True,True,False,False
changes,lehman,IM,MO,0.9944199206660661,1.0,1.0,3,,,True,True,False,False
changes,lehman,IM,MX,-0.053190866589883375,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,IM,NL,0.7263558204676145,1.0,1.0,3,,,False,True,False,False
changes,lehman,IM,PH,,,,3,,,False,True,True,False
changes,lehman,IM,SE,0.5257582390373577,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,IM,TW,0.9956625103367224,1.0,1.0,3,,,True,True,False,False
